timestamp,event,client_ip,client_port,server_ip,server_port,duration_ms,bytes_sent,bytes_recv
2026-04-26 09:35:13.473,CONNECT,127.0.0.1,57571,100.72.95.36,1449,0,0,0
2026-04-26 09:35:13.492,DEVICE_CONNECT,100.72.95.36,1449,100.72.95.36,1449,0,0,0
2026-04-26 09:35:15.925,CLIENT_DISCONNECT,127.0.0.1,57571,100.72.95.36,1449,0,0,0
2026-04-26 09:35:15.967,CLOSE,127.0.0.1,57571,100.72.95.36,1449,2493,699,17002
