2026-04-12 18:24:35.386,CONNECT,127.0.0.1,32190,100.72.95.36,1449,0,0,0
2026-04-12 18:24:35.393,DEVICE_CONNECT,100.72.95.36,1449,100.72.95.36,1449,0,0,0
2026-04-12 18:24:38.400,CLIENT_DISCONNECT,127.0.0.1,32190,100.72.95.36,1449,0,0,0
2026-04-12 18:24:38.445,CLOSE,127.0.0.1,32190,100.72.95.36,1449,3059,603,31
2026-04-12 18:24:39.721,CONNECT,127.0.0.1,49958,100.72.95.36,1449,0,0,0
2026-04-12 18:24:39.727,DEVICE_CONNECT,100.72.95.36,1449,100.72.95.36,1449,0,0,0
2026-04-12 18:24:48.808,CLIENT_DISCONNECT,127.0.0.1,49958,100.72.95.36,1449,0,0,0
2026-04-12 18:24:48.847,CLOSE,127.0.0.1,49958,100.72.95.36,1449,9126,603,837
